11740|26269|1174010900|서울특별시|강동구|천호동|117404172308|진황도로25길|0|18|0|스카이캐슬라|05333|주택|0|천호제3동|967367.332989|1948974.393363|31
11740|26293|1174010900|서울특별시|강동구|천호동|117404172339|천중로32길|0|13|13||05331|주택|0|천호제3동|967823.622568|1949168.599086|31
11740|26289|1174010500|서울특별시|강동구|길동|117404172353|천중로48길|0|9|13||05343|주택|0|길동|968415.082749|1949065.947296|31
11740|26291|1174010100|서울특별시|강동구|명일동|117404172357|천중로51길|0|90|0|강동우리빌|05296|주택|1|명일제1동|968663.328728|1949556.323915|31
26110|13453|2611011600|부산광역시|중구|대청동1가|261104175173|복병산길6번길|0|5|0||48932|업무시설|0|대청동|1139661.145207|1679765.632537|31
26140|27935|2614010500|부산광역시|서구|서대신동2가|261403126001|고운들로|0|181|0|대신 푸르지오 2차|49229|주택|1|서대신제1동|1137819.931801|1680407.623293|31
26140|27936|2614010200|부산광역시|서구|동대신동2가|261404178123|대영로89번길|0|10|0||49216|주택|0|동대신제2동|1138596.007924|1680674.402005|31
26200|26210|2620012100|부산광역시|영도구|동삼동|262003006003|태종로|0|803|11||49127|근린생활시설|0|동삼제2동|1144198.073913|1675575.356989|31
26200|26211|2620012100|부산광역시|영도구|동삼동|262004857545|해양로195번나길|0|26|0||49013|공장/창고시설|0|동삼제3동|1143508.625766|1678125.067108|31
26200|26213|2620012100|부산광역시|영도구|동삼동|262004857545|해양로195번나길|0|30|0||49013|공장/창고시설|0|동삼제3동|1143495.051593|1678112.157349|31
26200|26212|2620012100|부산광역시|영도구|동삼동|262004857545|해양로195번나길|0|37|0||49013|공장/창고시설|0|동삼제3동|1143481.487568|1678058.133458|31
26230|59358|2623010300|부산광역시|부산진구|부전동|262302000010|중앙대로|0|752|0||47245|숙박시설|0|부전제1동|1142150.515049|1686021.471033|31
26230|59379|2623011000|부산광역시|부산진구|가야동|262304187120|냉정로252번가길|0|9|4||47381|주택|0|가야제2동|1139100.275045|1684919.919785|31
26230|59359|2623010100|부산광역시|부산진구|양정동|262304187243|동평로406번길|0|17|0||47213|업무시설|0|양정제1동|1142881.165781|1687547.747309|31
26260|34548|2626010200|부산광역시|동래구|안락동|262602006006|충렬대로|0|415|0||47796|업무시설|0|안락제1동|1146014.690368|1690228.38945|31
26260|34529|2626010100|부산광역시|동래구|명장동|262603130006|명장로|0|69|6||47769|업무시설|0|명장제1동|1146451.555006|1691098.000379|31
26260|34528|2626010800|부산광역시|동래구|온천동|262603130019|차밭골로|0|13|0||47713|근린생활시설|0|온천제1동|1143785.63878|1692336.51235|31
26260|34547|2626010700|부산광역시|동래구|명륜동|262603130023|명륜로|0|141|0||47735|근린생활시설|0|명륜동|1143989.228422|1691270.494811|31
26260|34527|2626010800|부산광역시|동래구|온천동|262604190032|금강로73번길|0|10|0||47706|근린생활시설|1|온천제1동|1143568.93455|1692339.55022|31
26260|34508|2626010700|부산광역시|동래구|명륜동|262604190092|동래로53번길|0|38|0||47741|주택|0|명륜동|1143870.136627|1691956.816965|31
26260|34550|2626010100|부산광역시|동래구|명장동|262604190156|명안로53번길|0|39|0|오현스카이|47779|주택|0|명장제1동|1145859.13724|1690780.959961|31
26260|34530|2626010800|부산광역시|동래구|온천동|262604190259|쇠미로136번길|0|24|0||47854|교육및복지시설|0|온천제3동|1142161.037657|1690839.736332|31
26260|34566|2626010900|부산광역시|동래구|사직동|262604190454|중앙대로1277번길|0|131|0|성광빌딜|47829|주택|0|사직제3동|1142999.617797|1690498.755646|31
26260|34526|2626010200|부산광역시|동래구|안락동|262604190536|충렬대로409번길|0|22|0||47796|주택|0|안락제1동|1145961.103199|1690336.372137|31
26290|36230|2629010700|부산광역시|남구|용호동|262903131025|용호로|0|207|0||48591|의료시설|0|용호제2동|1146821.175298|1681028.815418|31
26290|36209|2629010900|부산광역시|남구|문현동|262903131035|지게골로|0|42|0||48466|공장/창고시설|0|문현제4동|1143052.334882|1683395.641852|31
26290|36208|2629010600|부산광역시|남구|대연동|262904193150|수영로267번길|0|54|8||48442|주택|0|대연제5동|1145314.589008|1683734.98548|31
26290|36188|2629011100|부산광역시|남구|감만동|262904193276|우암로79번가길|0|7|9||48556|주택|0|감만제1동|1143904.821156|1681447.641068|31
26290|36229|2629010600|부산광역시|남구|대연동|262904193332|유엔평화로29번길|0|56|0||48503|주택|0|대연제1동|1145334.276884|1683046.696069|31
26320|20352|2632010500|부산광역시|북구|구포동|263203132001|가람로|0|64|0||46584|업무시설|0|구포제1동|1136518.474003|1691232.184788|31
26320|20332|2632010200|부산광역시|북구|화명동|263203132020|학사로|0|8|0|크리스탈타워|46541|근린생활시설|0|화명제1동|1137292.061315|1693123.080689|31
26350|28377|2635010800|부산광역시|해운대구|송정동|263502006010|해운대로|0|1230|0||48069|공장/창고시설|0|송정동|1155271.950629|1690142.529042|31
26350|28375|2635010600|부산광역시|해운대구|중동|263503133032|우동3로|0|6|7||48084|근린생활시설|0|중제1동|1151484.5817|1686965.533958|31
26350|28376|2635010600|부산광역시|해운대구|중동|263504199005|구남로21번길|0|6|0||48095|숙박시설|0|중제1동|1151237.600556|1686485.34227|31
26350|28396|2635010600|부산광역시|해운대구|중동|263504199020|달맞이길62번길|0|11|0||48098|자동차관련시설|0|중제1동|1152190.041178|1686268.402515|31
26350|28379|2635010300|부산광역시|해운대구|반여동|263504199055|반여로155번길|0|9|0||48035|근린생활시설|0|반여제1동|1147930.040534|1691189.766794|31
26350|28378|2635010400|부산광역시|해운대구|재송동|263504199159|재반로11번길|0|56|0||48056|업무시설|0|재송제1동|1147943.816066|1688589.506717|31
26350|28397|2635010600|부산광역시|해운대구|중동|263504199211|좌동로53번길|0|40|0||48082|근린생활시설|0|중제1동|1152374.642533|1687541.587451|31
26380|47470|2638010300|부산광역시|사하구|하단동|263804202156|낙동대로535번길|0|13|0||49308|근린생활시설|0|하단제2동|1133406.045072|1680551.57528|31
26410|32292|2641010200|부산광역시|금정구|노포동|264102000010|중앙대로|0|2383|7||46202|농축수산시설|0|청룡노포동|1145610.868467|1701150.284126|31
26410|32296|2641011000|부산광역시|금정구|서동|264103130026|반송로|0|392|4||46335|업무시설|0|서제2동|1146329.98721|1692016.054966|31
26410|32274|2641010800|부산광역시|금정구|장전동|264104205095|금정로119번길|0|17|0||46285|주택|0|장전제1동|1144369.378602|1694480.953473|31
26410|32293|2641010100|부산광역시|금정구|두구동|264104205125|대두로19번길|0|35|12||46206|주택|0|선두구동|1146358.973663|1700963.690469|31
26410|32272|2641011100|부산광역시|금정구|금사동|264104205181|반송로489번길|0|49|0||46332|공장/창고시설|0|금사회동동|1147094.462265|1692686.035486|31
26410|32273|2641011100|부산광역시|금정구|금사동|264104205181|반송로489번길|0|51|0||46332|공장/창고시설|0|금사회동동|1147090.783764|1692696.159561|31
